id,label,text
18108,0,"Sedhih banget wektu panjenengan ndelok apa sing diupayakké film, lan kuwi jeneng jeneng mung ketinggalan kurang. Sing sinau film kudu nganggep iki dadi piwulang lan peringatan. Dheke arep lulusan nduwé idea. Mula, sing ditulis, ngasilké, maksud filmmu kabèh. Wektuné, konsepné ora ana mung budget. Wektuné, dhèwèké nulis sms sing kempeng penuh saka saben tag sing isa digawé. Wektuné, dhèwèké luwih perduli karo pengalaman kuwi, timbang ing nitty gritty gawéan aktor ing wilayah sing umum. Wektu mung dinggo mukjijat mukjijat sing nggawa mukjijat."
18109,1,"Aku isa ndelok film iki saksuwéné lan digeweng banget. Aku ora yakin apa kuwi bener-bener komédia utawa drama - kuwi nduwé element sing nggumun. Mary Tyler Moore lan Valerie Harper sing nggumunké - gambarku sing umuré 60 taun wis malih mulai Tite Bee! Ituné wis lumrah, éntuk seksi. Ituné ora mung katrangan ing film iki kok ora ana sing nyebutké siji liyané ing ""MTM"" utawa ""Rhoda"" sing nduduhké saka taun 1970. Aku wis mikir nèk mung ditemtokké ing New York City (kene ""Rhoda"" wis ditetapké) sing saiki nerangka, sing digawe dinggo nerangka ing ndhuwuré Brenda utawa Julie Khavner, sing dimaksud ""Rhoda"" utawa ""Sersia""?"
18110,1,"Iki salah siji saka Edgar Wallace film sing luwih apik saka serye Jerman - kuwi nduwèni kabèh dasar kanggo film sing nyenengké banget Wallace kejahatan film mundur saka 60-os: Senajan kejahatanmu, Mr. Kinski, isih kalahke Joachim 'Blacky' Fuchsberger', starring manèh dadi jenengé Amerika pinter', kowe nduwe Eddi Arendt sing paling nyenengké (kenerjané lan biasa) peranan sing paling nyenengké ing British butler - lan kowe nduwèn (tidak enom lagi) Lowitz dadi melancholic sing isih 'dry' ironic (dan mung: mlemen) polisi! Lagi kowe tawake kem lan kem' kendho - kendho kendho kendho sing kendho - kendho kampung sing cocog, lan kendhong kendho kamp."
18111,0,"Iki koleksi sing sepisanan ""8 Film To Die for"" sing aku ndelok lan kuwi ora nggawé aku péngin ndelok sapa waé sing sisih-sithik... senajan aku krungu pirang-pirang sumber pangan sing cocog. Aku ora ngerti, iki ora gampang gedhé, nanging kuwi ora ana akèh sing tak tindakké. Keluarga kanibalmu sing ana ing kono, ibu lan bapak mati, keluargané ngedol peternaning & pindah menyang San Francisco (?) ing panggonan sing terus didelok ing omah sumber-sumber kegeng kapan bisa. Bagian sing paling apik iki yaiku Goth, sing saiki ngundang kancaku saka sekolah sing ora tau ninggal. Seneng kono, aku nduwé toko lan barang sing wis ditinggalké."
18112,1,"Barang-barang produksi lan perkembangan sing tegas ing adapsi klasik Jane Austen bab dolanan urip bebojoan ing ngarep lan antara kelas ing provinsi Inggris. Nortam lan Paltrow kuwi salutory dadi kanca - kanca sing kudu mèri lan ngapusi kanggo nemokké nèk siji lan sijiné. Humor sing apik kuwi apik banget kanggo nerangké accessibilité sumber sumber sing wis tuwa (ke sumber skeptismis sing kejem). Aku seneng nggawe film lan piyé tembak sing digawé, lan aku mikir kuwi ora ngendelké siji lan sijiné lan sijiné lan sijiné."
18113,0,"Iki sing digawé-un-Telv lan sing ora dibutuhké Sci-fi Channel kanggo nyritakké crita Beowulf, kususé sakwisé film ""Beowulf lan Grendel"". Film iki ora ana ing critané Beowulf, nanging mung nglawan perang nglawan binatang kono sing dikenal Grendel, nganti éntuk kerajaan sing wedi lan gangguh, ning ibu sing kekuwatan, Beowulf dipilih kanggo nyingkirké film mungsuh. Nèk kuwi wis suksès, raja ora bakal nglawan anak-anak kanggo njaga anak-anak ing bawah. Sakwisé nyingkir, makhluk biyasa kuwi dipatèni, nanging nesu lan nesu, ora suwé ninggalké penyakit sing kekuwatan."
18114,1,"Sarafina kuwi film sing nyenengké, lan ana lagu-nyanyi kuwi bener-bener gedhé. Sarafina kuwi seneng banget. Aku biasanya ora seneng musik kaya iki, ning nyanyi kuwi ora cocok karo kotak. Film kuwi guna kanggo sinau basa sejarah merga kuwi pandhangan sing menarik karo Soweto musik sing ana ing taun 1976. Kuwi nduduhké bab sing apik. Sarafina kuwi ora seneng banget. Aku biasanya ora seneng karo musik sing kaya ngono, nanging nyanyi kuwi ora cocok karo kowé, ning maksud siswa sing sejarah lan pemimpin pamréntahan kuwi ora ana gunané gunané kelompok pemimpin lan pemimpin pamréntah."
18115,0,"Film iki sing paling tak durung ndelok. Aku éntuk sengsara sing gedhé ing sirahé wektu ndelok film iki. CGI mèh, lan crita kuwi mung rusak tinta. Perkarané Dean yaku Mr-Super-Intuitive-I-kan-out-out-out, kejeng kok ora isa nggolèk helikopter dhéwé. Masalah sing paling paling gedhé yaiku gawéan kamera skil. Aku rumangsa aku ndelok Brady Bunch utawa sebagéan, mung wong sing béda ing kotak-kotak, mung dudu wong sing cepet lan pendapat sing béda. Aku mung isa nggawe aktor sing bener butuh dhuwit, merga film iki ora aji."
18116,0,"Saksuwéné jagat sakdurungé jagat iki kenal karo salah siji wong sing dikenal karo George A. Romero, tembung ""zombie"" otomatis nggoleng karo gambar horror-soak-soak-jono lan ora-stop aksis. Iki aman ngomong kowe ""Night of the Living Math"" sing digawe film zombi karo kita saiki. Nanging, ing jaman mbiyèn cinema, tembung ""zombie"" sing isa digawé mung nggo nggolèk gambar sing ora-aksi aksi-aksi. Jacques Tourneur's's"" Aku mlaku karo a Zombie"" kuwi conto sing sampurna lan sok ndelok ""White Zombie"", starring Belaring Lugo. ""White Zombyes"" akhiré iso dinggo uken film sing tak nggangguhké."
18117,1,"Aku seneng ndelok dhèwèké nduwé rambut kulit ireng! Aku wis dadi fan saksuwéné 30 taun lan wis digething karo rong sing mbiyèn kanggo filmké crita kuwi.<br /><><br />> Aku seneng nèk para penulis screen nulis jaman kuwi kanggo mlebu komputer, kuwi ora ngrusak. Maksudé aku ngganggu film ping pindho ing siji dina, tanda pasti nganggo komentar sing tak cocok. Iki sing tak tindakké karo buku sing tak senengi. <br /><<br />>> Aku mikir kabèh karakter-kara sing digambarké lan nggambarké dina Modesti Blaise sing awal lan evinced ing buku lan strip komik. Aku uga ora setuju karo komentar sing mbiyèn."
18118,0,"Film iki bener-bener ora ana sing nggunakké seri-seri sing becik sing nggawa tend punktué nganggo ""gotcha!"" ing pungkang saben. Pancèn, ora ana perkembangan karakter lan ora ana rekaman sing nyata kanggo ngomong. Ana mung sing paling skeletal motivasi kanggo karakter-karahi kanggo nindakké apa-apa, senajan nganggo kejahatan. Iki mung mung alesan kanggo nduduhké isi kind sing dimensional (kene kétok éntuk kat keluarga sing dibuwang ing ectoplasma) lan ibuné (wah rambut hitam sing paling paling gedhé ing wajah sing kaya ""The Ring"") njupuk karton-out-out, rong alasan kanggo manus. <br> <br>"
18119,1,"Cinderella kuwi wong wédok sing éndah sing dianggep kejem karo ibu sing jahat lan stepisters. Wektu dina, bola arep diajèni pangersa, nanging Cinderella ora nduwé kesempatan kanggo pergi, marga ibu lan stepsters sing ora bakal diijinké. Deloken bantuan pemimpin binih lan kanca - kancané, kuwi dianggap bola, nganggo peringatan kanggo mulih ing omah ing tengah tengah tengah - tengah tengah. Ing ball sing ditemokké Prince Charming. Wektu ketengah tengah tengah - tengah, dhèwèké mlayu omah, ninggalké salah satu saka siji papan gelané. Dek bantuan karo kancané, identitasiné nyata kuwi disingkap."
18120,1,"Aku ndelok film iki pirang-pirang taun kepungkur lan aku kandha nèk aku bener - bener seneng.Jason Patric wis sampurna kanggo peranan aneh sing digawé.Ngih pejabat?Ngih ora akèh bab bab kuwi... lan aku ora perduli.Play screen kuwi apik, kuwi pancèn pasti.Ngoné mung sithik tembung aku kudu ngomong bab film iki sing aneh, aken, seneng, seneng gedhé, nanging kuwi sing apik.Ngik weruh kuwi pirang-pirang taun kepindho lan ora tau ndelok kuwi. Aku péngin ndelok kuwi manèh lan aku ngerti nèk aku ora bakal nggangguh nggat."
18121,0,"Kowe sadar nèk kowe wis ngganggu telur ing setengah taun, kan? Aku isa ngertèni pemahaman sing pertama ndelok wong sing ora dikenal ing salah siji pulau, ning kowe mikir nèk sakwisé ndelok unkempt, slimp-lade-lade-lade sing ngganggu telur nganggo telur ing setengah taun, nganti setengah taun, aku isa ngertèni pemahaman sing mbiyèn ndelok wong sing ora dikenal ing Pulau, ning aku rumangsa ora rumangsa rumangsa nggawa kejahatan sing tak ngganggumun, numpak ""Bushy Bill"", mangan roti sing mangan ing saben produktor lan kamera kuwi ana ing kono dinggo bangbangbangbangkang."
18122,0,"Masalah sing tak duwèni nganggo versi musik ""Les Miserables"" nganggo ""Oliver"". Timbang menulis ing period stylistik pemajian, kuwi mung nulis Broadway-tipe melodias, sing sejarah sing unidiosmat lan stylistik skewed.<br /><br />Too, false brutality and unfasted activity of dramaturgy ora miks sing apik karo tingkat sing dinggo istilistik. Itu misc sing ora gampang tumrap tingkat tinggo tingkat tinggo tinggo tingkat."
18123,0,"Aku nggokong iki lan ngganggu kuwi. Aku judhuh mikir kuwi kudu 20 taun nganti aku ndelok kuwi. Aku ingat kuwi dadi film sing serius. Aku ora ingat kuwi dadi salah!!!!!<br /><br />Aku bener - bener nggolèk proyek nganggo potencial iki. Sapa aku kudu nyalahké 20 taun nganti sakwisé aku ndelok kuwi. 2 wong sing nulis tembung kuwi (nanging aku nggunakké tembung itu lengkap) script? Dek direktor katrangan sing paling miskin 3 character in carta? (Mungkin 2 ing antara ""ang gedhé 5""). Direktor sing jenengé sapa sing ora nggangganggat bukbuné sejati, lan NOBBBAL sing digambarké, aku maksudna buku UNBAL / TOBL, aku maksud UNGUBALH thook, aku maksudna film sing paling bendah."
18124,0,"Film kuwi mbokmenawa ana barang produksi sing ora rusak, ning kuwi uga sing marahi apik. Hasil kusus kuwi gedhé lan sing apik. Bagéan sing tak senengi kuwi kudu dadi Chrissy sing dimainké Janelle Brady. Dhèwèké kuwi panas gedhé lan uga ana cathetan nude. Robert Prichard dadi pemimpin geng kuwi ana sing nyenengké, kaya anggota liyané. Film iki maksudna nggolèk acara, nganggo ngomong nèk tanduran atom nuklear kuwi èlèk. 4/10 Fair comedi, film gratis."
18125,1,"Aku nutupi film iki pirang - pirang dina kepungkur, lan ngrasa kuwi dadi film sing cocok. Nanging wektu aku nggawe nah DVD-player, aku nggumun nganggo cara sing apik. James Belushi main lan Bill ""The Mouth"" Manucci. Kususé Timothy Dalton mulai main gulungan sing apik kaya Sheriff. 'end' ing omahé Bill, kamera-gawé sing apik, dialog sing nyenengké lan aksi sing apik. Bill ""The Mouth"" Manucci wis nyolong 12 Milyon Dolar saka Mafia. Kuwi karo bojoné sing manggon ing program perlindhungan Selatan."
18126,0,"Dines iki, sing dilakokké Peter Marshall (Sedulur Joanne Dru lan petugas perennial ing The Hollywood Squares) lan Tommy Nounan mung isin nganggo 'Lewis anyar lan Martin': sithik gags sing ditemtokké, saben wong sing cepet ngomong cepet lan ora ana sing bekerja tenan -- ana salah siji deloken Noonan nggawa grenada ing petugas lan politik sing nesu; iso kira limang karepé, Noonan malah disebarké ing antarané, lan reaksi koyo reaksi koyo saben wong sing dibuang."
18127,0,"Julia Stiles kuwi aktris enom sing pinter, sing nganggo tuntunan saka agen sing diajèni nduwé akèh potensi. Pancèn, wong sing nuntun dhèwèké dudu wong sing perduli karo gawéan kuwi. Aku lungguh ing teater sing ana remaja sing metu ing dricks kanggo nemokké film liya kanggo mikir sapa sing mikir film iki arep nggumunké wong liya. Ora ana sing ditulis, pejabat casting kuwi mung nggawa 1 utawa 2 minit upaya kanggo karakter lan direktur kuwi pancèn ora perduli."
18128,1,"....Mayoke Kaddiddlehopper, Col San Fernando, utan. Wong lanang kuwi nganggo mlebu lan teripo. Aku seneng ndelok dhèwèké interaktif w/Amanda Blake, utawa Don Knotts utawa siapapun--the nggawe bola lan aku nganggep koyo wis gampang gampang ana tamuné-- nganti wis ketemu dudu disiplin, 19 ndelok produksi. Relax lan lupa yakin jeneng jeneng jeneng game.<br /><br />Nye ngéling aku wong sing kaya Milton Berle, Benny Hill, mbokmenawa Jerry Lewis uga. Tayunan sing gedhé, Gags anyar sing nggawe utemu ing kono dinggo dinggo kebuktian, 19 taun, utawa nggawa kebuktian cilik."
18129,0,"Iki digawé kanggo TV sing dibuwang ing kanal wong wédok, biasané. Kaya wong, apa aku malah ngupaya nggat iki? Aku ora ngerti, ning aku kudu ditemokké sirahé. Lan direktur lan penulis Simon Gornick kudu isin karo wong liya kanggo ngendika adil kaya ngono."
18130,0,"'In tradisi 'Carrie' lan 'Heathers'? Coba `a a renoff lenu' ora mung saka loro film kuwi, nanging 'The Evil Dead' lan 'The Shining'.' Kuwi kandha, kuwi bener-bener ora nggawé film horror sing jahat kaya iki, lan kuwi'''rekak a gas.<br /><br />Rainbow Cookie are the Winona substitute dine, lan senajan dhèwèké mung nindakké luwih saka linyané (dan kadhang kala ngrek, `YOU'RE UGLY!'!' ing click', 'Goth' sebekna mung', kowé gunané `Darbr' (And') reading `Darrow', ""Darbril', ""Darbril'."
18131,1,Mary Kate lan Ashley nyambut gawé bareng bebarengan lan saben wong kuwi keyakiné nyenengké.
18132,0,"Film iki nggolèk barang saka aku isih cilik, lan nakokok ing omah! Film iki ora gampang aku nggawa omah lan nggolèk ""Dukes"" dvds lan nangis ing sudut. Kapan Jesse potong ngrokok aku? Saiki ora nggolèk aku, aku liberal banget lan ora ana sing salah karo chiba sing sithik, ning ora ana ing film sing apik!!"
18133,0,"Iki film sing paling paling apik sing wis aku ndelok suwé. <br /><br />Igih ora mung ana hubungané karo film-film liya Amerikan Pie, crita kuwi jelas, alam lan ora gumun. <br /><br /> Anak - anak kuwi apik, ning nggunakké wektumu kanggo nggawa porno murah sing luwih gedhé timbang ndelok film iki.<br /><br /> Film iki kétoké ora ana hubungané karo film-film liyané Amerika."
18134,1,"Animasi kuwi fab lan film sing lucu. Bug circus loro, Tuck/Roll kuwi lucu banget. Nèk kowe ngentèni nganti kredit ing pungkasan, kowe ndelok nggawe film sing lucu banget, sing nduduhké penyakit sing nganggep tumindak salah kaya ing film liya, sing wicaksana dadi wong sing luwih manuk lan isa urip."
18135,0,"Apa aku wis tau ndelok film sing luwih gedhé? Aku isa ngrembug akèh sing disamah, nanging ora ana sing isa mlebuti. Kabeh stereotipus sing mlebu nganggo dijalakan. Aku isin karo kabèh wong sing mèlu nggawé iki. Saben wong sing nganggo katrangan wedi ora nganggo rekaman, nanging nganggo realisasi koyo proyek iki bisa gampang nix gawéan. Malah maksud charme Yos Diaz ora mènèhi alesan sing cocog kanggo mèlu kuwi. Pélehna, kuwi yakin siji film sing amerikané ora bener ngertèni. Ngerti hasil pungkaan sing paling apik nèk kowe kudu, lan kowe tak takon, ning aku ora ngélikké."
18136,0,"Aku kurang fan dari romanist/screenwriter Michael Chabon. Novelyané ""Wonder Boys"" dadi film luar biasa de Curtis Hanson. Numberané ""The Amazing Adventures of Kavalier and Clay"" menang ing Pulitzer Prece pirang-taun, lan dhèwèké éntuk tangan ing script ""Spider Man 2"", argugual sing paling unggonan kompic film dari saben waktu.<br />Director Rawson Marshall Thurber telah uga directioned out comed cooks, as gut-busting ""Dodgeball"" and genial film short series ""Terry Tate: Office Lineback"". Sak mung make Peter will will tribul Jon / will do will should / will should will to Jonbber / will will will to < will will to < will break>"
18137,1,"Itu ana dokumenti sing keluar saka gawéan sing luar biasa sing Canadian fotograf lancang, sing wis suwé tertarik ing ravages sing ditinggal ing bumi nganggo panggonan utawa bangunan manu. Itu dimulai nganggo salah siji kompleks fabrika sing gedhé crammed karo wong sing nggawé akèh barang-barang kecil, bagéan saka barang-barang teknologi, kuwi ora bener-benar jeneng. Pencocokan kuwi gak jenengé sepira besar panggoné gambar gambar gambar gambar gambar gambar."
18138,0,"Aku yakin ana wong - wong sing nduwé agendané dhéwé, tapi ora nganggo komentar, ning aku wis maca komentar liya lan aku ora percaya nèk ana wong - wong sing nggolèk kotoran celluloid. Aku ngerti nèk ana wong - wong sing nggawa agendané dhéwé, ning nganggo koyo nggawe pantes; sing gampang, tembakan sing gampang, lan crita kuwi ngrasa kaya pemimpin pendidikan sing nganggo kono. Aku ora bakal fokus ing aspek seksi film cilik sing nganggo bocah cilik kaya pegawé film sing jeneng ngerti kersané lan apa kepénginé. Aku isa ngomong iki film sing gedhé, isiné mlarat lan mèh, produksi kuwi amater lan aku seneng ora isa nggawé film sing padha karo hukum iki saiki."
18139,0,"""Transylvania 6-5000"" kuwi ora nggumun, ning kadhang kala lucu lan lucu parody tengah 80-oh parody karo jeneng sing dikenal banget ing cast lan sijik kesempatan sing bener kanggo nggoleng ing script. Wong bozo jurnalis numpak kosong tabloid sing dikirim, sing akèh nglawan kepénginan, to Transylvania kanggo nindakké crita sing lucu lan luyuh lan marah parody sing jeneng 80-oh nganggo jeneng sing dikenal nganggo jeneng sing dikenal nganggo jenengan sing dikenal ing film."
18140,0,"Tulisan sing ngapusi, judul lan mbencangan sing sithik sing disembunyikan Pusat Doa ngapusi aku kanggo nyewa film iki. <br /><br />>Ku mulai mulai mlebu lan ngganggu aku. Aku bener - bener seneng karo film kuwi. Antarané 1/3 lan 3/4, film mulai numpak barang - barang sing ora disetuh lan ora dingertèni. Pikiranku sing sepisanan yaiku, ""Iku ora ditulis karo wong sing ngerti carané crita."" Aku mulai ndelok bagéan saka film sing wis tak ngganggu. <br /><br /><<br /><<br />>>Terus aku teka ing 1/5 film sing pungkasan lan ora dingertèni."
18141,0,"Ing antarané screenplay sing sepisanan, sing dasar karo gambar ""Turn About"", William Faulkner ngendika a kisah aneh sing luhur bab loyal, korban, lan hubungan sing aneh. Pengalaman kuwi asalmu mung bab Tone, Young, and Cooper, nanging MGM dibutuhké kanggo netepi kontrak, lan Faulkner sing digawé nganggo gambar sing jenengé.Crawford nggawa linenya ditulis ing style sing saru-satu karo Young's Young's and Tone, sing ora negerly komunikation in the telegraphic and shorthand that month figure of Monty (""Wuther Heights"") in scripting table table, gambar gambar gambar gambar gambar."
